,label,path,divide
3865,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.916.jpg,train
3866,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.746.jpg,train
3867,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3339.jpg,train
3868,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4526.jpg,train
3869,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.769.jpg,train
3870,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4987.jpg,train
3871,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1296.jpg,train
3872,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3326.jpg,train
3873,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4318.jpg,train
3874,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1163.jpg,train
3875,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.318.jpg,train
3876,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2813.jpg,train
3877,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.192.jpg,train
3878,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.657.jpg,train
3879,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.113.jpg,train
3880,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.249.jpg,train
3881,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4915.jpg,train
3882,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4324.jpg,train
3883,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1212.jpg,train
3884,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1702.jpg,train
3885,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.593.jpg,train
3886,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.129.jpg,train
3887,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.134.jpg,train
3888,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1287.jpg,train
3889,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3942.jpg,train
3890,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3421.jpg,train
3891,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3839.jpg,train
3892,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4331.jpg,train
3893,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3271.jpg,train
3894,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2118.jpg,train
3895,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2043.jpg,train
3896,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2869.jpg,train
3897,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2256.jpg,train
3898,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4739.jpg,train
3899,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3751.jpg,train
3900,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4302.jpg,train
3901,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4755.jpg,train
3902,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.725.jpg,train
3903,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.50.jpg,train
3904,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2120.jpg,train
3905,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3981.jpg,train
3906,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.595.jpg,train
3907,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2974.jpg,train
3908,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2419.jpg,train
3909,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4477.jpg,train
3910,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1053.jpg,train
3911,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3967.jpg,train
3912,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4713.jpg,train
3913,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4603.jpg,train
3914,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2692.jpg,train
3915,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4217.jpg,train
3916,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2587.jpg,train
3917,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3219.jpg,train
3918,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2519.jpg,train
3919,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1032.jpg,train
3920,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3074.jpg,train
3921,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2073.jpg,train
3922,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2738.jpg,train
3923,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1002.jpg,train
3924,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3035.jpg,train
3925,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.778.jpg,train
3926,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3635.jpg,train
3927,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2877.jpg,train
3928,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.901.jpg,train
3929,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2784.jpg,train
3930,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4399.jpg,train
3931,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1880.jpg,train
3932,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1505.jpg,train
3933,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.491.jpg,train
3934,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2743.jpg,train
3935,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1275.jpg,train
3936,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4627.jpg,train
3937,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2115.jpg,train
3938,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2503.jpg,train
3939,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4152.jpg,train
3940,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2025.jpg,train
3941,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1429.jpg,train
3942,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4332.jpg,train
3943,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.245.jpg,train
3944,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1605.jpg,train
3945,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4875.jpg,train
3946,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.68.jpg,train
3947,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3133.jpg,train
3948,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3014.jpg,train
3949,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3078.jpg,train
3950,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.127.jpg,train
3951,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3459.jpg,train
3952,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1045.jpg,train
3953,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.103.jpg,train
3954,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3625.jpg,train
3955,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4483.jpg,train
3956,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3869.jpg,train
3957,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4534.jpg,train
3958,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.712.jpg,train
3959,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4436.jpg,train
3960,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1474.jpg,train
3961,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3645.jpg,train
3962,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3150.jpg,train
3963,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1902.jpg,train
3964,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.648.jpg,train
3965,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2619.jpg,train
3966,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3738.jpg,train
3967,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2735.jpg,train
3968,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4238.jpg,train
3969,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2362.jpg,train
3970,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4176.jpg,train
3971,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2299.jpg,train
3972,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4564.jpg,train
3973,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4109.jpg,train
3974,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1095.jpg,train
3975,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2615.jpg,train
3976,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3846.jpg,train
3977,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3857.jpg,train
3978,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3774.jpg,train
3979,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1543.jpg,train
3980,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4805.jpg,train
3981,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2928.jpg,train
3982,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2584.jpg,train
3983,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4749.jpg,train
3984,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3553.jpg,train
3985,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3266.jpg,train
3986,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4149.jpg,train
3987,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.204.jpg,train
3988,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3576.jpg,train
3989,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3361.jpg,train
3990,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2962.jpg,train
3991,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1233.jpg,train
3992,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4194.jpg,train
3993,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4337.jpg,train
3994,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.976.jpg,train
3995,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.892.jpg,train
3996,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4007.jpg,train
3997,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.508.jpg,train
3998,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.178.jpg,train
3999,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1977.jpg,train
4000,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3395.jpg,train
4001,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.586.jpg,train
4002,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1369.jpg,train
4003,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1328.jpg,train
4004,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2068.jpg,train
4005,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1587.jpg,train
4006,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3678.jpg,train
4007,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1913.jpg,train
4008,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.171.jpg,train
4009,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4096.jpg,train
4010,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3926.jpg,train
4011,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3625.jpg,train
4012,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2986.jpg,train
4013,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2257.jpg,train
4014,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3967.jpg,train
4015,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4719.jpg,train
4016,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4447.jpg,train
4017,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4202.jpg,train
4018,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.547.jpg,train
4019,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2424.jpg,train
4020,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2394.jpg,train
4021,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4275.jpg,train
4022,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2114.jpg,train
4023,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.606.jpg,train
4024,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2398.jpg,train
4025,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4592.jpg,train
4026,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1401.jpg,train
4027,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1299.jpg,train
4028,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1651.jpg,train
4029,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3686.jpg,train
4030,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3953.jpg,train
4031,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4055.jpg,train
4032,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2612.jpg,train
4033,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4756.jpg,train
4034,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4803.jpg,train
4035,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4911.jpg,train
4036,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1192.jpg,train
4037,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4341.jpg,train
4038,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2675.jpg,train
4039,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2632.jpg,train
4040,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3134.jpg,train
4041,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1243.jpg,train
4042,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4443.jpg,train
4043,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.666.jpg,train
4044,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2841.jpg,train
4045,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4021.jpg,train
4046,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4613.jpg,train
4047,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4229.jpg,train
4048,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4738.jpg,train
4049,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1813.jpg,train
4050,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2722.jpg,train
4051,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1689.jpg,train
4052,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3656.jpg,train
4053,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2321.jpg,train
4054,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3644.jpg,train
4055,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3194.jpg,train
4056,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2011.jpg,train
4057,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2062.jpg,train
4058,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.179.jpg,train
4059,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.64.jpg,train
4060,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4428.jpg,train
4061,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2332.jpg,train
4062,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1060.jpg,train
4063,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3996.jpg,train
4064,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1691.jpg,train
4065,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2262.jpg,train
4066,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2126.jpg,train
4067,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3838.jpg,train
4068,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1805.jpg,train
4069,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2122.jpg,train
4070,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2111.jpg,train
4071,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2530.jpg,train
4072,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4797.jpg,train
4073,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4033.jpg,train
4074,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.106.jpg,train
4075,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1980.jpg,train
4076,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4836.jpg,train
4077,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1099.jpg,train
4078,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3916.jpg,train
4079,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.953.jpg,train
4080,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1732.jpg,train
4081,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3384.jpg,train
4082,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3351.jpg,train
4083,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3234.jpg,train
4084,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2895.jpg,train
4085,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3582.jpg,train
4086,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2486.jpg,train
4087,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2549.jpg,train
4088,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.490.jpg,train
4089,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.145.jpg,train
4090,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4441.jpg,train
4091,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3962.jpg,train
4092,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2841.jpg,train
4093,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4741.jpg,train
4094,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4906.jpg,train
4095,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3603.jpg,train
4096,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1907.jpg,train
4097,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2281.jpg,train
4098,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4902.jpg,train
4099,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1935.jpg,train
4100,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2727.jpg,train
4101,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3026.jpg,train
4102,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4453.jpg,train
4103,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2543.jpg,train
4104,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4071.jpg,train
4105,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2685.jpg,train
4106,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3074.jpg,train
4107,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1620.jpg,train
4108,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3487.jpg,train
4109,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2416.jpg,train
4110,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1146.jpg,train
4111,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4309.jpg,train
4112,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2459.jpg,train
4113,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3467.jpg,train
4114,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3432.jpg,train
4115,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3061.jpg,train
4116,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3350.jpg,train
4117,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3022.jpg,train
4118,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3883.jpg,train
4119,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4372.jpg,train
4120,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.549.jpg,train
4121,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.57.jpg,train
4122,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.395.jpg,train
4123,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.597.jpg,train
4124,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.786.jpg,train
4125,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2871.jpg,train
4126,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3079.jpg,train
4127,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3787.jpg,train
4128,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3750.jpg,train
4129,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4948.jpg,train
4130,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3212.jpg,train
4131,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.257.jpg,train
4132,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4688.jpg,train
4133,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.419.jpg,train
4134,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2059.jpg,train
4135,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3469.jpg,train
4136,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1864.jpg,train
4137,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4611.jpg,train
4138,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.515.jpg,train
4139,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2334.jpg,train
4140,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2240.jpg,train
4141,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1337.jpg,train
4142,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1602.jpg,train
4143,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2667.jpg,train
4144,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1947.jpg,train
4145,dogs,/kaggle/input/dogs-cats-images/dataset/test_set/dogs/dog.4753.jpg,train
4146,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4518.jpg,train
4147,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.870.jpg,train
4148,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3226.jpg,train
4149,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1884.jpg,train
4150,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.1154.jpg,train
4151,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.368.jpg,train
4152,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2191.jpg,train
4153,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.3709.jpg,train
4154,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.36.jpg,train
4155,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.3332.jpg,train
4156,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.1747.jpg,train
4157,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4617.jpg,train
4158,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2887.jpg,train
4159,dogs,/kaggle/input/dogs-cats-images/dataset/training_set/dogs/dog.2086.jpg,train
4160,cats,/kaggle/input/dogs-cats-images/dataset/test_set/cats/cat.4288.jpg,train
4161,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.568.jpg,train
4162,cats,/kaggle/input/dogs-cats-images/dataset/training_set/cats/cat.2960.jpg,train
